#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   3.20172     -7.314882     -7.314742
   3.18150     -7.314106     -7.313967
   3.16128     -7.313799     -7.313662
   3.14106     -7.313804     -7.313669
   3.12085     -7.313987     -7.313853
   3.10063     -7.314241     -7.314108
   3.08041     -7.314481     -7.314348
   3.06019     -7.314649     -7.314517
   3.03997     -7.314709     -7.314577
   3.03997     -7.314709     -7.314577
   2.99045     -7.309464     -7.309331
   2.94092     -7.294239     -7.294103
   2.89140     -7.270575     -7.270435
   2.84188     -7.241133     -7.240987
   2.79235     -7.209783     -7.209629
   2.74283     -7.181692     -7.181529
   2.69330     -7.163238     -7.163065
   2.64378     -7.161597     -7.161413
   2.59425     -7.183803     -7.183609
   2.54473     -7.235310     -7.235107
   2.49521     -7.318562     -7.318353
   2.44568     -7.432366     -7.432153
   2.39616     -7.572471     -7.572257
   2.34663     -7.732923     -7.732708
   2.29711     -7.907438     -7.907224
   2.24758     -8.090289     -8.090078
   2.19806     -8.276678     -8.276468
   2.14854     -8.462776     -8.462568
   2.09901     -8.645596     -8.645390
   2.09901     -8.645596     -8.645390
   2.04648     -8.508167     -8.507960
   1.99395     -8.367871     -8.367662
   1.94143     -8.227383     -8.227172
   1.88890     -8.090006     -8.089793
   1.83637     -7.959590     -7.959377
   1.78384     -7.840243     -7.840029
   1.73131     -7.735741     -7.735529
   1.67878     -7.648697     -7.648489
   1.62626     -7.579653     -7.579449
   1.57373     -7.526551     -7.526354
   1.52120     -7.484915     -7.484725
   1.46867     -7.448741     -7.448559
   1.41614     -7.411700     -7.411524
   1.36361     -7.368176     -7.368005
   1.31109     -7.313920     -7.313753
   1.25856     -7.246300     -7.246134
   1.20603     -7.164309     -7.164143
   1.15350     -7.068487     -7.068319
   1.10097     -6.960867     -6.960695
   1.10097     -6.960867     -6.960695
   1.08346     -6.922947     -6.922774
   1.06595     -6.884280     -6.884105
   1.04844     -6.845065     -6.844888
   1.03093     -6.805526     -6.805348
   1.01342     -6.765916     -6.765736
   0.99591     -6.726515     -6.726332
   0.97841     -6.687629     -6.687445
   0.96090     -6.649599     -6.649412
   0.94339     -6.612792     -6.612602
   0.92588     -6.577601     -6.577409
   0.90837     -6.544447     -6.544253
   0.89086     -6.513763     -6.513567
   0.87335     -6.485992     -6.485794
   0.85584     -6.461572     -6.461372
   0.83833     -6.440920     -6.440718
   0.82082     -6.424414     -6.424210
   0.80331     -6.412376     -6.412171
   0.78580     -6.405049     -6.404843
   0.76829     -6.402589     -6.402384
   0.76829     -6.402589     -6.402384
   0.72786     -6.407940     -6.407734
   0.68742     -6.424210     -6.424003
   0.64698     -6.452048     -6.451840
   0.60655     -6.492453     -6.492243
   0.56611     -6.546647     -6.546435
   0.52567     -6.615894     -6.615680
   0.48524     -6.701265     -6.701049
   0.44480     -6.803393     -6.803176
   0.40436     -6.922274     -6.922055
   0.36393     -7.057153     -7.056934
   0.32349     -7.206552     -7.206333
   0.28305     -7.368407     -7.368190
   0.24262     -7.540284     -7.540068
   0.20218     -7.719599     -7.719384
   0.16175     -7.903805     -7.903591
   0.12131     -8.090521     -8.090309
   0.08087     -8.277600     -8.277391
   0.04044     -8.463171     -8.462964
   0.00000     -8.645596     -8.645390
 
# Band-Index    7
   0.00000     -8.645596     -8.645390
   0.04044     -8.463171     -8.462964
   0.08087     -8.277600     -8.277391
   0.12131     -8.090521     -8.090309
   0.16175     -7.903805     -7.903591
   0.20218     -7.719599     -7.719384
   0.24262     -7.540284     -7.540068
   0.28305     -7.368407     -7.368190
   0.32349     -7.206552     -7.206333
   0.36393     -7.057153     -7.056934
   0.40436     -6.922274     -6.922055
   0.44480     -6.803393     -6.803176
   0.48524     -6.701265     -6.701049
   0.52567     -6.615894     -6.615680
   0.56611     -6.546647     -6.546435
   0.60655     -6.492453     -6.492243
   0.64698     -6.452048     -6.451840
   0.68742     -6.424210     -6.424003
   0.72786     -6.407940     -6.407734
   0.76829     -6.402589     -6.402384
   0.76829     -6.402589     -6.402384
   0.78580     -6.405049     -6.404843
   0.80331     -6.412376     -6.412171
   0.82082     -6.424414     -6.424210
   0.83833     -6.440920     -6.440718
   0.85584     -6.461572     -6.461372
   0.87335     -6.485992     -6.485794
   0.89086     -6.513763     -6.513567
   0.90837     -6.544447     -6.544253
   0.92588     -6.577601     -6.577409
   0.94339     -6.612792     -6.612602
   0.96090     -6.649599     -6.649412
   0.97841     -6.687629     -6.687445
   0.99591     -6.726515     -6.726332
